rentree;rentree_universitaire;niveau_geographique;geo_nom;regroupement;rgp_formations_ou_etablissements;secteur;secteur_de_l_etablissement;sexe;sexe_de_l_etudiant;effectif;a_des_effectifs_dut;effectif_dut;a_des_effectifs_ing;effectif_ing;diffusable;donnees_diffusables;secret;donnees_soumises_au_secret_stat;niveau_geo;geo_id;reg_id;aca_id;dep_id;uucr_id
2016;2016-17;Commune;Tulle;UNIV;Universités;PU;Établissements publics;2;Feminin;50;oui;39;non;;oui;Données diffusables;non;Autres données;COMMUNE;19272;R75;A22;D019;UU19401
2016;2016-17;Commune;Auxonne;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;34;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;21038;R27;A07;D021;UU21206
2016;2016-17;Commune;Beaune;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;103;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;21054;R27;A07;D021;UU21401
2016;2016-17;Commune;Châtillon-sur-Seine;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;21;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;21154;R27;A07;D021;UU21203
2016;2016-17;Commune;Châtillon-sur-Seine;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;15;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;21154;R27;A07;D021;UU21203
2016;2016-17;Commune;Dijon;EC_JUR;Écoles juridiques et administratives;PU;Établissements publics;2;Feminin;;non;;non;;non;Données non diffusables;oui;Données soumises au secret statistique;COMMUNE;21231;R27;A07;D021;UU21701
2016;2016-17;Commune;Dijon;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;2;Feminin;559;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;21231;R27;A07;D021;UU21701
2016;2016-17;Commune;Dijon;UNIV;Universités;PU;Établissements publics;2;Feminin;14123;oui;639;oui;38;oui;Données diffusables;non;Autres données;COMMUNE;21231;R27;A07;D021;UU21701
2016;2016-17;Commune;Dinan;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;2;Feminin;83;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;22050;R53;A14;D022;UU22402
2016;2016-17;Commune;Dinan;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;93;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;22050;R53;A14;D022;UU22402
2016;2016-17;Commune;Merdrignac;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;17;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;22147;R53;A14;D022;UU22103
2016;2016-17;Commune;Saint-Brieuc;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;2;Feminin;270;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;22278;R53;A14;D022;UU22501
2016;2016-17;Commune;Saint-Brieuc;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;397;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;22278;R53;A14;D022;UU22501
2016;2016-17;Commune;Ahun;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;90;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;23001;R75;A22;D023;CR23001
2016;2016-17;Commune;Bergerac;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;2;Feminin;107;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;24037;R75;A04;D024;UU00553
2016;2016-17;Commune;Périgueux;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;1;Masculin;35;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;24322;R75;A04;D024;UU24501
2016;2016-17;Commune;Besançon;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;2;Feminin;409;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;25056;R27;A03;D025;UU25602
2016;2016-17;Commune;Besançon;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;291;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;25056;R27;A03;D025;UU25602
2016;2016-17;Commune;Besançon;UNIV;Universités;PU;Établissements publics;1;Masculin;7780;oui;368;oui;57;oui;Données diffusables;non;Autres données;COMMUNE;25056;R27;A03;D025;UU25602
2016;2016-17;Commune;Mamirolle;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;93;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;25364;R27;A03;D025;CR25364
2016;2016-17;Commune;Bourg-lès-Valence;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;2;Feminin;22;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;26058;R84;A08;D026;UU00651
2016;2016-17;Commune;Pierrelatte;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;20;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;26235;R84;A08;D026;UU26301
2016;2016-17;Commune;Valence;CPGE;Classes préparatoires aux grandes écoles (CPGE);PR;Établissements privés;2;Feminin;14;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;26362;R84;A08;D026;UU00651
2016;2016-17;Commune;Valence;UNIV;Universités;PU;Établissements publics;1;Masculin;1886;oui;449;non;;oui;Données diffusables;non;Autres données;COMMUNE;26362;R84;A08;D026;UU00651
2016;2016-17;Commune;Vernon;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;2;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;27681;R28;A21;D027;UU27401
2016;2016-17;Commune;Chartres;UNIV;Universités;PU;Établissements publics;1;Masculin;327;oui;212;non;;oui;Données diffusables;non;Autres données;COMMUNE;28085;R24;A18;D028;UU28501
2016;2016-17;Commune;Brest;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;2;Feminin;225;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;29019;R53;A14;D029;UU29701
2016;2016-17;Commune;Brest;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;309;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;29019;R53;A14;D029;UU29701
2016;2016-17;Commune;Brest;UNIV;Universités;PU;Établissements publics;2;Feminin;9032;oui;307;oui;105;oui;Données diffusables;non;Autres données;COMMUNE;29019;R53;A14;D029;UU29701
2016;2016-17;Commune;Morlaix;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;2;Feminin;166;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;29151;R53;A14;D029;UU29403
2016;2016-17;Commune;Morlaix;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;471;oui;110;non;;oui;Données diffusables;non;Autres données;COMMUNE;29151;R53;A14;D029;UU29403
2016;2016-17;Commune;Plomelin;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;9;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;29170;R53;A14;D029;UU29501
2016;2016-17;Commune;Plouzané;UNIV;Universités;PU;Établissements publics;2;Feminin;221;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;29212;R53;A14;D029;UU29701
2016;2016-17;Commune;Corte;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;1795;oui;237;oui;37;oui;Données diffusables;non;Autres données;COMMUNE;2B096;R94;A27;D02B;UU2B203
2016;2016-17;Commune;Alès;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;2;Feminin;41;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;30007;R76;A11;D030;UU30501
2016;2016-17;Commune;Alès;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;836;non;;oui;623;oui;Données diffusables;non;Autres données;COMMUNE;30007;R76;A11;D030;UU30501
2016;2016-17;Commune;Nîmes;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;1;Masculin;41;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;30189;R76;A11;D030;UU30601
2016;2016-17;Commune;Nîmes;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;2;Feminin;356;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;30189;R76;A11;D030;UU30601
2016;2016-17;Commune;Saint-Christol-lès-Alès;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;77;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;30243;R76;A11;D030;UU30501
2016;2016-17;Commune;Balma;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;942;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;31044;R76;A16;D031;UU31701
2016;2016-17;Commune;Auch;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;2;Feminin;168;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;32013;R76;A16;D032;UU32401
2016;2016-17;Commune;Châteaubriant;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;19;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;44036;R52;A17;D044;UU44302
2016;2016-17;Commune;Nantes;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;1;Masculin;693;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;44109;R52;A17;D044;UU44701
2016;2016-17;Commune;Saint-Sébastien-sur-Loire;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;2;Feminin;108;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;44190;R52;A17;D044;UU44701
2016;2016-17;Commune;Orléans;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;1;Masculin;564;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;45234;R24;A18;D045;UU45701
2016;2016-17;Commune;Orléans;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;2;Feminin;52;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;45234;R24;A18;D045;UU45701
2016;2016-17;Commune;Orléans;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;8908;oui;373;oui;209;oui;Données diffusables;non;Autres données;COMMUNE;45234;R24;A18;D045;UU45701
2016;2016-17;Commune;Pithiviers;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;29;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;45252;R24;A18;D045;UU45301
2016;2016-17;Commune;Saint-Jean-de-Braye;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;194;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;45284;R24;A18;D045;UU45701
2016;2016-17;Commune;Villemandeur;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;85;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;45338;R24;A18;D045;UU45501
2016;2016-17;Commune;Cahors;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;1;Masculin;31;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;46042;R76;A16;D046;UU46401
2016;2016-17;Commune;Marvejols;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;27;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;48092;R76;A11;D048;UU48201
2016;2016-17;Commune;Saint-Barthélemy-d'Anjou;EC_autres;Autres écoles de spécialités diverses;PR;Établissements privés;1;Masculin;193;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;49267;R52;A17;D049;UU49701
2016;2016-17;Commune;Cherbourg-Octeville;EC_JUR;Écoles juridiques et administratives;PU;Établissements publics;2;Feminin;3;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;50129;R28;A05;D050;UU50501
2016;2016-17;Commune;Granville;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;52;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;50218;R28;A05;D050;UU50402
2016;2016-17;Commune;Châlons-en-Champagne;EC_autres;Autres écoles de spécialités diverses;PR;Établissements privés;1;Masculin;9;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;51108;R44;A19;D051;UU51501
2016;2016-17;Commune;Épernay;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;116;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;51230;R44;A19;D051;UU51401
2016;2016-17;Commune;Somme-Vesle;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;41;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;51548;R44;A19;D051;CR51548
2016;2016-17;Commune;Chaumont;ESPE;ESPE;PU;Établissements publics;2;Feminin;48;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;52121;R44;A19;D052;UU52401
2016;2016-17;Commune;Saint-Dizier;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;33;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;52448;R44;A19;D052;UU00460
2016;2016-17;Commune;Laval;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;298;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;53130;R52;A17;D053;UU53501
2016;2016-17;Commune;Laval;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;409;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;53130;R52;A17;D053;UU53501
2016;2016-17;Commune;Laval;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;840;oui;320;non;;oui;Données diffusables;non;Autres données;COMMUNE;53130;R52;A17;D053;UU53501
2016;2016-17;Commune;Saint-Berthevin;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;57;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;53201;R52;A17;D053;UU53501
2016;2016-17;Commune;Nancy;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;1892;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;54395;R44;A12;D054;UU54701
2016;2016-17;Commune;Vandoeuvre-lès-Nancy;ESPE;ESPE;PU;Établissements publics;1;Masculin;39;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;54547;R44;A12;D054;UU54701
2016;2016-17;Commune;Lanester;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;41;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;56098;R53;A14;D056;UU56601
2016;2016-17;Commune;Lorient;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;2;Feminin;260;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;56121;R53;A14;D056;UU56601
2016;2016-17;Commune;Lorient;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;1;Masculin;49;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;56121;R53;A14;D056;UU56601
2016;2016-17;Commune;Lorient;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;1;Masculin;136;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;56121;R53;A14;D056;UU56601
2016;2016-17;Commune;Lorient;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;2;Feminin;7;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;56121;R53;A14;D056;UU56601
2016;2016-17;Commune;Metz;EC_JUR;Écoles juridiques et administratives;PU;Établissements publics;1;Masculin;65;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;57463;R44;A12;D057;UU57701
2016;2016-17;Commune;Metz;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;2;Feminin;63;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;57463;R44;A12;D057;UU57701
2016;2016-17;Commune;Bordeaux;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;2;Feminin;1057;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;33063;R75;A04;D033;UU33701
2016;2016-17;Commune;Bordeaux;EC_ART;Écoles supérieures art et culture;PR;Établissements privés;1;Masculin;644;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;33063;R75;A04;D033;UU33701
2016;2016-17;Commune;Libourne;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;1;Masculin;30;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;33243;R75;A04;D033;UU33401
2016;2016-17;Commune;Lormont;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;182;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;33249;R75;A04;D033;UU33701
2016;2016-17;Commune;Montagne;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;24;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;33290;R75;A04;D033;CR33290
2016;2016-17;Commune;Talence;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;2;Feminin;907;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;33522;R75;A04;D033;UU33701
2016;2016-17;Commune;Gignac;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;53;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;34114;R76;A11;D034;UU34201
2016;2016-17;Commune;Lodève;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;9;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;34142;R76;A11;D034;UU34214
2016;2016-17;Commune;Mauguio;EC_autres;Autres écoles de spécialités diverses;PR;Établissements privés;2;Feminin;10;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;34154;R76;A11;D034;UU34304
2016;2016-17;Commune;Mauguio;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;99;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;34154;R76;A11;D034;UU34304
2015;2015-16;Unité urbaine;Rouen;ING_autres;Autres formations d'ingénieurs;PR;Établissements privés;1;Masculin;1469;non;;oui;1469;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU00755;R28;;;UU00755
2015;2015-16;Unité urbaine;Rouen;UNIV;Universités;PU;Établissements publics;2;Feminin;14591;oui;574;oui;40;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU00755;R28;;;UU00755
2015;2015-16;Unité urbaine;Toulon;EC_ART;Écoles supérieures art et culture;PU;Établissements publics;1;Masculin;45;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU00757;R93;;;UU00757
2015;2015-16;Unité urbaine;Toulon;EC_ART;Écoles supérieures art et culture;PR;Établissements privés;1;Masculin;53;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU00757;R93;;;UU00757
2015;2015-16;Unité urbaine;Toulon;ESPE;ESPE;PU;Établissements publics;2;Feminin;76;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU00757;R93;;;UU00757
2015;2015-16;Unité urbaine;Lyon;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;1;Masculin;184;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU00758;R84;;;UU00758
2015;2015-16;Unité urbaine;Lyon;EPEU;Etablissements d'enseignement universitaire privés;PR;Établissements privés;1;Masculin;1901;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU00758;R84;;;UU00758
2015;2015-16;Unité urbaine;Paris;EC_JUR;Écoles juridiques et administratives;PU;Établissements publics;1;Masculin;580;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU00851;R11;;;UU00851
2015;2015-16;Unité urbaine;Compiègne;ING_autres;Autres formations d'ingénieurs;PR;Établissements privés;1;Masculin;145;non;;oui;145;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU60502;R32;;;UU60502
2015;2015-16;Unité urbaine;Creil;EC_autres;Autres écoles de spécialités diverses;PR;Établissements privés;2;Feminin;11;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU60601;R32;;;UU60601
2015;2015-16;Unité urbaine;Creil;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;566;oui;96;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU60601;R32;;;UU60601
2015;2015-16;Unité urbaine;Domfront;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;1;Masculin;3;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU61106;R28;;;UU61106
2015;2015-16;Unité urbaine;Sées;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;81;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU61107;R28;;;UU61107
2015;2015-16;Unité urbaine;L'Aigle;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;1;Masculin;8;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU61301;R28;;;UU61301
2015;2015-16;Unité urbaine;Saint-Omer;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;2;Feminin;205;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU62501;R32;;;UU62501
2015;2015-16;Unité urbaine;Saint-Omer;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;171;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU62501;R32;;;UU62501
2015;2015-16;Unité urbaine;Arras;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;1;Masculin;195;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU62502;R32;;;UU62502
2015;2015-16;Unité urbaine;Boulogne-sur-Mer;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;2;Feminin;167;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU62503;R32;;;UU62503
2015;2015-16;Unité urbaine;Pont-du-Château;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;34;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU63302;R84;;;UU63302
2015;2015-16;Unité urbaine;Thiers;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;87;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU63303;R84;;;UU63303
2015;2015-16;Unité urbaine;Riom;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;75;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU63401;R84;;;UU63401
2015;2015-16;Unité urbaine;Orthez;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;24;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU64301;R75;;;UU64301
2015;2015-16;Unité urbaine;Tarbes;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;1;Masculin;128;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU65501;R76;;;UU65501
2015;2015-16;Unité urbaine;Perpignan;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;2;Feminin;54;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU66601;R76;;;UU66601
2015;2015-16;Unité urbaine;Erstein;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;1;Masculin;28;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU67301;R44;;;UU67301
2015;2015-16;Unité urbaine;Molsheim;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;43;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU67401;R44;;;UU67401
2015;2015-16;Unité urbaine;Haguenau;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;155;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU67501;R44;;;UU67501
2015;2015-16;Unité urbaine;Haguenau;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;580;oui;233;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU67501;R44;;;UU67501
2015;2015-16;Unité urbaine;Strasbourg;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;2;Feminin;664;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU67701;R44;;;UU67701
2015;2015-16;Unité urbaine;Strasbourg;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;2;Feminin;290;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU67701;R44;;;UU67701
2015;2015-16;Unité urbaine;Colmar;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;1;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU68501;R44;;;UU68501
2015;2015-16;Unité urbaine;Mulhouse;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;1;Masculin;54;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU68701;R44;;;UU68701
2015;2015-16;Unité urbaine;Lure;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;59;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU70302;R27;;;UU70302
2015;2015-16;Unité urbaine;Cluny;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;2;Feminin;3;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU71112;R27;;;UU71112
2015;2015-16;Unité urbaine;Montceau-les-Mines;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;126;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU71402;R27;;;UU71402
2015;2015-16;Unité urbaine;Chalon-sur-Saône;EC_ART;Écoles supérieures art et culture;PU;Établissements publics;1;Masculin;26;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU71501;R27;;;UU71501
2015;2015-16;Unité urbaine;Chalon-sur-Saône;ESPE;ESPE;PU;Établissements publics;2;Feminin;4;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU71501;R27;;;UU71501
2015;2015-16;Unité urbaine;Sablé-sur-Sarthe;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;86;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU72302;R52;;;UU72302
2015;2015-16;Unité urbaine;Sablé-sur-Sarthe;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;86;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU72302;R52;;;UU72302
2015;2015-16;Unité urbaine;Sablé-sur-Sarthe;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;130;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU72302;R52;;;UU72302
2015;2015-16;Unité urbaine;Le Mans;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;2;Feminin;137;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU72701;R52;;;UU72701
2015;2015-16;Unité urbaine;Forges-les-Eaux;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;1;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU76201;R28;;;UU76201
2015;2015-16;Unité urbaine;Dieppe;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;198;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU76404;R28;;;UU76404
