rentree;rentree_universitaire;niveau_geographique;geo_nom;regroupement;rgp_formations_ou_etablissements;secteur;secteur_de_l_etablissement;sexe;sexe_de_l_etudiant;effectif;a_des_effectifs_dut;effectif_dut;a_des_effectifs_ing;effectif_ing;diffusable;donnees_diffusables;secret;donnees_soumises_au_secret_stat;niveau_geo;geo_id;reg_id;aca_id;dep_id;uucr_id
2011;2011-12;Commune;Moirans-en-Montagne;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;16;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;39333;R27;A03;D039;UU39102
2014;2014-15;Commune;Corbas;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;1;Masculin;24;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;69273;R84;A10;D069;UU00758
2001;2001-02;Département;Gard;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;2;Feminin;590;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D030;R76;A11;D030;
2014;2014-15;Commune;Décines-Charpieu;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;59;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;69275;R84;A10;D069;UU00758
2012;2012-13;Commune;Saint-Maximin-la-Sainte-Baume;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;20;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;83116;R93;A23;D083;UU83309
2014;2014-15;Commune;Rillieux-la-Pape;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;95;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;69286;R84;A10;D069;UU00758
2012;2012-13;Commune;Toulon;ING_autres;Autres formations d'ingénieurs;PR;Établissements privés;2;Feminin;39;non;;oui;39;oui;Données diffusables;non;Autres données;COMMUNE;83137;R93;A23;D083;UU00757
2014;2014-15;Commune;Saint-Priest;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;52;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;69290;R84;A10;D069;UU00758
2011;2011-12;Commune;Lorient;CPGE;Classes préparatoires aux grandes écoles (CPGE);PR;Établissements privés;1;Masculin;44;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;56121;R53;A14;D056;UU56601
2014;2014-15;Commune;Saint-Priest;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;66;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;69290;R84;A10;D069;UU00758
2012;2012-13;Commune;Avignon;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;2;Feminin;343;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;84007;R93;A02;D084;UU00754
2014;2014-15;Commune;Lyon 4e;EC_ART;Écoles supérieures art et culture;PR;Établissements privés;1;Masculin;55;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;69384;R84;A10;D069;UU00758
2012;2012-13;Commune;Orange;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;40;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;84087;R93;A02;D084;UU00754
2004;2004-05;Unité urbaine;Montbéliard;UNIV;Universités;PU;Établissements publics;2;Feminin;438;oui;72;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU25601;R27;;;UU25601
2014;2014-15;Commune;Lyon 9e;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;2;Feminin;69;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;69389;R84;A10;D069;UU00758
2001;2001-02;Commune;Aulnoy-lez-Valenciennes;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;4380;oui;993;oui;775;oui;Données diffusables;non;Autres données;COMMUNE;59032;R32;A09;D059;UU59701
2014;2014-15;Commune;Autun;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;2;Feminin;13;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;71014;R27;A07;D071;UU71302
2001;2001-02;Commune;Le Cateau-Cambrésis;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;2;Feminin;11;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;59136;R32;A09;D059;UU59208
2014;2014-15;Commune;Chalon-sur-Saône;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;2;Feminin;156;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;71076;R27;A07;D071;UU71501
2011;2011-12;Commune;Metz;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;1;Masculin;38;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;57463;R44;A12;D057;UU57701
2014;2014-15;Commune;Digoin;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;23;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;71176;R27;A07;D071;UU00353
2014;2014-15;Commune;Fontaines;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;37;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;71202;R27;A07;D071;CR71202
2001;2001-02;Commune;Condé-sur-l'Escaut;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;27;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;59153;R32;A09;D059;UU59701
2014;2014-15;Commune;Paray-le-Monial;EC_autres;Autres écoles de spécialités diverses;PR;Établissements privés;1;Masculin;3;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;71342;R27;A07;D071;UU71205
2011;2011-12;Commune;Sarreguemines;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;2;Feminin;179;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;57631;R44;A12;D057;UU57401
2014;2014-15;Commune;Paray-le-Monial;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;136;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;71342;R27;A07;D071;UU71205
2011;2011-12;Commune;Boulazac;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;30;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;24053;R75;A04;D024;UU24501
2014;2014-15;Commune;La Flèche;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;1;Masculin;18;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;72154;R52;A17;D072;UU72303
2011;2011-12;Commune;Yutz;ING_autres;Autres formations d'ingénieurs;PR;Établissements privés;2;Feminin;3;non;;oui;3;oui;Données diffusables;non;Autres données;COMMUNE;57757;R44;A12;D057;UU57601
2014;2014-15;Commune;Le Mans;ING_autres;Autres formations d'ingénieurs;PR;Établissements privés;2;Feminin;32;non;;oui;32;oui;Données diffusables;non;Autres données;COMMUNE;72181;R52;A17;D072;UU72701
2011;2011-12;Commune;Besançon;UNIV;Universités;PU;Établissements publics;2;Feminin;9115;oui;459;oui;80;oui;Données diffusables;non;Autres données;COMMUNE;25056;R27;A03;D025;UU25602
2014;2014-15;Commune;Le Bourget-du-Lac;ING_autres;Autres formations d'ingénieurs;PU;Établissements publics;2;Feminin;18;non;;oui;18;oui;Données diffusables;non;Autres données;COMMUNE;73051;R84;A08;D073;UU73601
2011;2011-12;Commune;Armentières;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;1;Masculin;69;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;59017;R32;A09;D059;UU59501
2014;2014-15;Commune;Chambéry;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;1;Masculin;120;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;73065;R84;A08;D073;UU73601
2012;2012-13;Académie;Guadeloupe;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;2;Feminin;248;non;;non;;oui;Données diffusables;non;Autres données;ACADEMIE;A32;R01;A32;;
2014;2014-15;Commune;Annemasse;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;124;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;74012;R84;A08;D074;UU00652
2004;2004-05;Département;Haute-Corse;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;2051;oui;205;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D02B;R94;A27;D02B;
2014;2014-15;Commune;Poisy;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;138;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;74213;R84;A08;D074;UU74601
2011;2011-12;Commune;Coudekerque-Branche;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;2;Feminin;149;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;59155;R32;A09;D059;UU59602
2014;2014-15;Commune;Ville-la-Grand;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;1;Masculin;;non;;non;;non;Données non diffusables;oui;Données soumises au secret statistique;COMMUNE;74305;R84;A08;D074;UU00652
2012;2012-13;Département;Allier;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;525;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D003;R84;A06;D003;
2014;2014-15;Commune;Paris  1er;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;2;Feminin;;non;;non;;non;Données non diffusables;oui;Données soumises au secret statistique;COMMUNE;75101;R11;A01;D075;UU00851
2004;2004-05;Unité urbaine;Libourne;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;306;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU33401;R75;;;UU33401
2014;2014-15;Commune;Paris  3e;ING_autres;Autres formations d'ingénieurs;PU;Établissements publics;1;Masculin;484;non;;oui;484;oui;Données diffusables;non;Autres données;COMMUNE;75103;R11;A01;D075;UU00851
2004;2004-05;Département;Gard;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;958;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D030;R76;A11;D030;
2012;2012-13;Unité urbaine;Saint-Jean-de-Maurienne;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;28;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU73301;R84;;;UU73301
2004;2004-05;Unité urbaine;Bordeaux;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;2;Feminin;1330;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU33701;R75;;;UU33701
2012;2012-13;Unité urbaine;Thonon-les-Bains;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;381;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU74501;R84;;;UU74501
2011;2011-12;Commune;Val-de-Reuil;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;8;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;27701;R28;A21;D027;UU27402
2012;2012-13;Unité urbaine;Cluses;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;48;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU74502;R84;;;UU74502
2012;2012-13;Département;Aube;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;1;Masculin;144;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D010;R44;A19;D010;
2012;2012-13;Unité urbaine;Annecy;EC_ART;Écoles supérieures art et culture;PU;Établissements publics;2;Feminin;122;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU74601;R84;;;UU74601
2012;2012-13;Département;Aude;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;289;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D011;R76;A11;D011;
2012;2012-13;Unité urbaine;Dieppe;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;132;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU76404;R28;;;UU76404
2012;2012-13;Département;Aveyron;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;433;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D012;R76;A16;D012;
2013;2013-14;Commune;Vals-près-le-Puy;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;1;Masculin;44;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;43251;R84;A06;D043;UU43401
2011;2011-12;Commune;Douarnenez;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;19;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;29046;R53;A14;D029;UU29307
2013;2013-14;Commune;Carquefou;ING_autres;Autres formations d'ingénieurs;PR;Établissements privés;2;Feminin;102;non;;oui;102;oui;Données diffusables;non;Autres données;COMMUNE;44026;R52;A17;D044;UU44701
2004;2004-05;Unité urbaine;Montpellier;CPGE;Classes préparatoires aux grandes écoles (CPGE);PR;Établissements privés;1;Masculin;62;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU34701;R76;;;UU34701
2013;2013-14;Commune;Carquefou;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;2;Feminin;12;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;44026;R52;A17;D044;UU44701
2001;2001-02;Académie;Reims;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;2;Feminin;644;non;;non;;oui;Données diffusables;non;Autres données;ACADEMIE;A19;R44;A19;;
2013;2013-14;Commune;Derval;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;10;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;44051;R52;A17;D044;CR44051
2001;2001-02;Académie;Reims;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;2554;non;;non;;oui;Données diffusables;non;Autres données;ACADEMIE;A19;R44;A19;;
2013;2013-14;Commune;Gorges;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;50;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;44064;R52;A17;D044;UU00365
2001;2001-02;Académie;Amiens;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;1;Masculin;445;non;;non;;oui;Données diffusables;non;Autres données;ACADEMIE;A20;R32;A20;;
2013;2013-14;Commune;Nantes;ING_autres;Autres formations d'ingénieurs;PU;Établissements publics;1;Masculin;1701;non;;oui;1701;oui;Données diffusables;non;Autres données;COMMUNE;44109;R52;A17;D044;UU44701
2010;2010-11;Unité urbaine;Gourin;EC_autres;Autres écoles de spécialités diverses;PR;Établissements privés;1;Masculin;38;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU56115;R53;;;UU56115
2013;2013-14;Commune;Saint-Gildas-des-Bois;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;30;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;44161;R52;A17;D044;UU44107
2010;2010-11;Unité urbaine;Questembert;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;6;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU56208;R53;;;UU56208
2013;2013-14;Commune;Saint-Nazaire;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;2;Feminin;151;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;44184;R52;A17;D044;UU44601
2004;2004-05;Département;Indre;UNIV;Universités;PU;Établissements publics;1;Masculin;503;oui;267;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D036;R24;A18;D036;
2013;2013-14;Commune;Saint-Nazaire;EC_autres;Autres écoles de spécialités diverses;PR;Établissements privés;2;Feminin;8;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;44184;R52;A17;D044;UU44601
2004;2004-05;Département;Haute-Loire;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;210;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D043;R84;A06;D043;
2013;2013-14;Commune;Montargis;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;42;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;45208;R24;A18;D045;UU45501
2001;2001-02;Académie;Nice;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;1;Masculin;205;non;;non;;oui;Données diffusables;non;Autres données;ACADEMIE;A23;R93;A23;;
2013;2013-14;Commune;Villemandeur;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;9;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;45338;R24;A18;D045;UU45501
2001;2001-02;Académie;Créteil;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;1;Masculin;1430;non;;non;;oui;Données diffusables;non;Autres données;ACADEMIE;A24;R11;A24;;
2013;2013-14;Commune;Cahors;ESPE;ESPE;PU;Établissements publics;2;Feminin;29;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;46042;R76;A16;D046;UU46401
2010;2010-11;Unité urbaine;Cosne-Cours-sur-Loire;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;23;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU58301;R27;;;UU58301
2013;2013-14;Commune;Nérac;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;12;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;47195;R75;A04;D047;UU47301
2001;2001-02;Académie;Versailles;CPGE;Classes préparatoires aux grandes écoles (CPGE);PR;Établissements privés;1;Masculin;957;non;;non;;oui;Données diffusables;non;Autres données;ACADEMIE;A25;R11;A25;;
2013;2013-14;Commune;Mende;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;406;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;48095;R76;A11;D048;UU48301
2011;2011-12;Commune;Pont-Sainte-Maxence;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;2;Feminin;21;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;60509;R32;A20;D060;UU60305
2013;2013-14;Commune;Cholet;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;334;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;49099;R52;A17;D049;UU49501
2011;2011-12;Commune;Alençon;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;1;Masculin;114;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;61001;R28;A05;D061;UU00461
2013;2013-14;Commune;Saint-Barthélemy-d'Anjou;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;136;non;;oui;132;oui;Données diffusables;non;Autres données;COMMUNE;49267;R52;A17;D049;UU49701
2011;2011-12;Commune;Arras;EC_autres;Autres écoles de spécialités diverses;PR;Établissements privés;2;Feminin;283;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;62041;R32;A09;D062;UU62502
2013;2013-14;Commune;Chaumont;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;1;Masculin;10;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;52121;R44;A19;D052;UU52401
2004;2004-05;Département;Lozère;UNIV;Universités;PU;Établissements publics;2;Feminin;94;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D048;R76;A11;D048;
2013;2013-14;Commune;Cosnes-et-Romain;GE;Grands établissements MENESR;PU;Établissements publics;1;Masculin;377;oui;229;non;;oui;Données diffusables;non;Autres données;COMMUNE;54138;R44;A12;D054;UU54405
2010;2010-11;Unité urbaine;Lille;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;2;Feminin;2955;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU59702;R32;;;UU59702
2013;2013-14;Commune;Nancy;EC_autres;Autres écoles de spécialités diverses;PR;Établissements privés;2;Feminin;86;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;54395;R44;A12;D054;UU54701
2001;2001-02;Académie;Guyane;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;609;oui;59;non;;oui;Données diffusables;non;Autres données;ACADEMIE;A33;R03;A33;;
2013;2013-14;Commune;Nancy;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;1696;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;54395;R44;A12;D054;UU54701
2010;2010-11;Unité urbaine;Compiègne;EC_autres;Autres écoles de spécialités diverses;PR;Établissements privés;2;Feminin;127;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU60502;R32;;;UU60502
2013;2013-14;Commune;Tomblaine;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;201;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;54526;R44;A12;D054;UU54701
2004;2004-05;Unité urbaine;Beauvais;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;2;Feminin;49;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU60501;R32;;;UU60501
2013;2013-14;Commune;Villers-lès-Nancy;ING_autres;Autres formations d'ingénieurs;PR;Établissements privés;1;Masculin;146;non;;oui;146;oui;Données diffusables;non;Autres données;COMMUNE;54578;R44;A12;D054;UU54701
2001;2001-02;Département;Ain;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;2;Feminin;136;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D001;R84;A10;D001;
2013;2013-14;Commune;Villers-lès-Nancy;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;2;Feminin;38;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;54578;R44;A12;D054;UU54701
2010;2010-11;Unité urbaine;Lure;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;17;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU70302;R27;;;UU70302
2013;2013-14;Commune;Stenay;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;15;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;55502;R44;A12;D055;UU55105
2004;2004-05;Département;Meurthe-et-Moselle;UNIV;Universités;PU;Établissements publics;1;Masculin;14903;oui;1661;oui;861;oui;Données diffusables;non;Autres données;DEPARTEMENT;D054;R44;A12;D054;
2013;2013-14;Commune;Guer;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;60;non;;oui;12;oui;Données diffusables;non;Autres données;COMMUNE;56075;R53;A14;D056;UU56211
2004;2004-05;Département;Morbihan;EC_ART;Écoles supérieures art et culture;PU;Établissements publics;1;Masculin;65;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D056;R53;A14;D056;
2013;2013-14;Commune;Lorient;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;2;Feminin;187;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;56121;R53;A14;D056;UU56601
2004;2004-05;Unité urbaine;Bapaume;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;1;Masculin;122;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU62116;R32;;;UU62116
2013;2013-14;Commune;Lorient;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;212;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;56121;R53;A14;D056;UU56601
2010;2010-11;Unité urbaine;Pau;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;3905;oui;162;oui;138;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU64601;R75;;;UU64601
2013;2013-14;Commune;Pontivy;UNIV;Universités;PU;Établissements publics;1;Masculin;56;oui;38;non;;oui;Données diffusables;non;Autres données;COMMUNE;56178;R53;A14;D056;UU56303
2004;2004-05;Département;Morbihan;UNIV;Universités;PU;Établissements publics;2;Feminin;3735;oui;575;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D056;R53;A14;D056;
2013;2013-14;Commune;Blanquefort;EC_autres;Autres écoles de spécialités diverses;PR;Établissements privés;1;Masculin;136;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;33056;R75;A04;D033;UU33701
2010;2010-11;Unité urbaine;Tarbes;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;1;Masculin;40;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU65501;R76;;;UU65501
2013;2013-14;Commune;Bordeaux;EC_JUR;Écoles juridiques et administratives;PR;Établissements privés;1;Masculin;7;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;33063;R75;A04;D033;UU33701
2010;2010-11;Unité urbaine;Saverne;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;2;Feminin;119;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU67307;R44;;;UU67307
2013;2013-14;Commune;Cenon;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;57;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;33119;R75;A04;D033;UU33701
2001;2001-02;Département;Aube;UNIV;Universités;PU;Établissements publics;2;Feminin;1195;oui;377;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D010;R44;A19;D010;
2013;2013-14;Commune;Libourne;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;1;Masculin;22;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;33243;R75;A04;D033;UU33401
2010;2010-11;Unité urbaine;Rouffach;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;34;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU68123;R44;;;UU68123
2013;2013-14;Commune;Mérignac;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;65;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;33281;R75;A04;D033;UU33701
2004;2004-05;Département;Nord;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;4262;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D059;R32;A09;D059;
2013;2013-14;Commune;Mérignac;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;354;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;33281;R75;A04;D033;UU33701
2004;2004-05;Unité urbaine;Erstein;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;7;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU67301;R44;;;UU67301
2013;2013-14;Commune;Pessac;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;10796;non;;oui;279;oui;Données diffusables;non;Autres données;COMMUNE;33318;R75;A04;D033;UU33701
2001;2001-02;Commune;Saint-Ouen;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;2;Feminin;18;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;93070;R11;A24;D093;UU00851
2013;2013-14;Commune;Talence;EC_ART;Écoles supérieures art et culture;PU;Établissements publics;1;Masculin;449;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;33522;R75;A04;D033;UU33701
2001;2001-02;Commune;Cachan;ING_autres;Autres formations d'ingénieurs;PR;Établissements privés;2;Feminin;6;non;;oui;6;oui;Données diffusables;non;Autres données;COMMUNE;94016;R11;A24;D094;UU00851
