rentree;rentree_universitaire;niveau_geographique;geo_nom;regroupement;rgp_formations_ou_etablissements;secteur;secteur_de_l_etablissement;sexe;sexe_de_l_etudiant;effectif;a_des_effectifs_dut;effectif_dut;a_des_effectifs_ing;effectif_ing;diffusable;donnees_diffusables;secret;donnees_soumises_au_secret_stat;niveau_geo;geo_id;reg_id;aca_id;dep_id;uucr_id
2016;2016-17;Département;Loire;EC_autres;Autres écoles de spécialités diverses;PR;Établissements privés;2;Feminin;234;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D042;R84;A10;D042;
2016;2016-17;Département;Loire-Atlantique;EC_ART;Écoles supérieures art et culture;PR;Établissements privés;2;Feminin;1545;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D044;R52;A17;D044;
2016;2016-17;Département;Loire-Atlantique;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;2;Feminin;915;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D044;R52;A17;D044;
2016;2016-17;Département;Loire-Atlantique;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;1;Masculin;246;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D044;R52;A17;D044;
2016;2016-17;Département;Loiret;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;1;Masculin;602;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D045;R24;A18;D045;
2016;2016-17;Département;Loiret;EC_ART;Écoles supérieures art et culture;PU;Établissements publics;2;Feminin;184;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D045;R24;A18;D045;
2016;2016-17;Département;Loiret;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;2;Feminin;52;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D045;R24;A18;D045;
2016;2016-17;Département;Loiret;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;9412;oui;373;oui;209;oui;Données diffusables;non;Autres données;DEPARTEMENT;D045;R24;A18;D045;
2016;2016-17;Département;Maine-et-Loire;EC_ART;Écoles supérieures art et culture;PR;Établissements privés;2;Feminin;173;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D049;R52;A17;D049;
2016;2016-17;Département;Manche;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;1;Masculin;107;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D050;R28;A05;D050;
2010;2010-11;Unité urbaine;Dreux;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;332;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU28401;R24;;;UU28401
2016;2016-17;Département;Marne;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;1033;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D051;R44;A19;D051;
2010;2010-11;Unité urbaine;Landivisiau;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;20;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU29301;R53;;;UU29301
2016;2016-17;Département;Meurthe-et-Moselle;EC_autres;Autres écoles de spécialités diverses;PR;Établissements privés;1;Masculin;67;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D054;R44;A12;D054;
2016;2016-17;Département;Morbihan;CPGE;Classes préparatoires aux grandes écoles (CPGE);PR;Établissements privés;1;Masculin;94;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D056;R53;A14;D056;
2010;2010-11;Unité urbaine;Quimper;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;251;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU29501;R53;;;UU29501
2016;2016-17;Département;Morbihan;ESPE;ESPE;PU;Établissements publics;1;Masculin;152;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D056;R53;A14;D056;
2010;2010-11;Unité urbaine;Quimper;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;414;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU29501;R53;;;UU29501
2016;2016-17;Commune;Basse-Terre;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;131;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;97105;R01;A32;D971;UU9A501
2010;2010-11;Unité urbaine;Brest;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;1;Masculin;344;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU29701;R53;;;UU29701
2016;2016-17;Commune;Pointe-Noire;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;10;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;97121;R01;A32;D971;UU9A202
2010;2010-11;Unité urbaine;Nîmes;ING_autres;Autres formations d'ingénieurs;PU;Établissements publics;2;Feminin;6;non;;oui;6;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU30601;R76;;;UU30601
2016;2016-17;Commune;Fort-de-France;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;1;Masculin;293;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;97209;R02;A31;D972;UU9B601
2010;2010-11;Département;Aisne;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;1851;oui;370;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D002;R32;A20;D002;
2016;2016-17;Commune;Le François;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;34;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;97210;R02;A31;D972;UU9B602
2016;2016-17;Commune;Rivière-Salée;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;40;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;97221;R02;A31;D972;UU9B602
2010;2010-11;Département;Aube;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;686;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D010;R44;A19;D010;
2016;2016-17;Commune;Saint-Laurent-du-Maroni;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;32;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;97311;R03;A33;D973;UU9C402
2010;2010-11;Département;Calvados;UNIV;Universités;PU;Établissements publics;2;Feminin;12413;oui;813;oui;85;oui;Données diffusables;non;Autres données;DEPARTEMENT;D014;R28;A05;D014;
2016;2016-17;Commune;Saint-Denis;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;1;Masculin;30;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;97411;R04;A28;D974;UU9D603
2010;2010-11;Département;Corrèze;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;2;Feminin;26;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D019;R75;A22;D019;
2010;2010-11;Département;Corrèze;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;205;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D019;R75;A22;D019;
2010;2010-11;Département;Côte-d'Or;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;790;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D021;R27;A07;D021;
2016;2016-17;Commune;Pirae;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;1;Masculin;26;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;98736;R00;A41;D987;TOM98736
2010;2010-11;Département;Côtes-d'Armor;EPEU;Etablissements d'enseignement universitaire privés;PR;Établissements privés;2;Feminin;409;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D022;R53;A14;D022;
2016;2016-17;Commune;Nouméa;ESPE;ESPE;PU;Établissements publics;1;Masculin;62;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;98818;R00;A40;D988;TOM98818
2010;2010-11;Département;Doubs;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;2;Feminin;282;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D025;R27;A03;D025;
2010;2010-11;Département;Drôme;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;530;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D026;R84;A08;D026;
2010;2010-11;Département;Eure-et-Loir;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;2;Feminin;508;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D028;R24;A18;D028;
2016;2016-17;Académie;Aix-Marseille;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;3700;non;;non;;oui;Données diffusables;non;Autres données;ACADEMIE;A02;R93;A02;;
2010;2010-11;Département;Finistère;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;1;Masculin;928;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D029;R53;A14;D029;
2016;2016-17;Académie;Caen;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;1;Masculin;161;non;;non;;oui;Données diffusables;non;Autres données;ACADEMIE;A05;R28;A05;;
2016;2016-17;Académie;Caen;ING_autres;Autres formations d'ingénieurs;PU;Établissements publics;1;Masculin;596;non;;oui;596;oui;Données diffusables;non;Autres données;ACADEMIE;A05;R28;A05;;
2016;2016-17;Académie;Caen;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;2;Feminin;1082;non;;non;;oui;Données diffusables;non;Autres données;ACADEMIE;A05;R28;A05;;
2010;2010-11;Département;Gironde;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;1822;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D033;R75;A04;D033;
2010;2010-11;Département;Hérault;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;1;Masculin;644;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D034;R76;A11;D034;
2010;2010-11;Département;Ille-et-Vilaine;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;22188;oui;1274;oui;1794;oui;Données diffusables;non;Autres données;DEPARTEMENT;D035;R53;A14;D035;
2016;2016-17;Académie;Dijon;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;3368;non;;non;;oui;Données diffusables;non;Autres données;ACADEMIE;A07;R27;A07;;
2010;2010-11;Département;Landes;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;2;Feminin;95;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D040;R75;A04;D040;
2016;2016-17;Académie;Lille;CPGE;Classes préparatoires aux grandes écoles (CPGE);PR;Établissements privés;2;Feminin;658;non;;non;;oui;Données diffusables;non;Autres données;ACADEMIE;A09;R32;A09;;
2010;2010-11;Département;Loir-et-Cher;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;2;Feminin;43;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D041;R24;A18;D041;
2016;2016-17;Académie;Montpellier;CPGE;Classes préparatoires aux grandes écoles (CPGE);PR;Établissements privés;1;Masculin;327;non;;non;;oui;Données diffusables;non;Autres données;ACADEMIE;A11;R76;A11;;
2010;2010-11;Département;Loire;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;2;Feminin;678;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D042;R84;A10;D042;
2016;2016-17;Académie;Rennes;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;2;Feminin;1029;non;;non;;oui;Données diffusables;non;Autres données;ACADEMIE;A14;R53;A14;;
2016;2016-17;Académie;Rennes;EPEU;Etablissements d'enseignement universitaire privés;PR;Établissements privés;1;Masculin;606;non;;non;;oui;Données diffusables;non;Autres données;ACADEMIE;A14;R53;A14;;
2010;2010-11;Département;Var;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;6654;oui;674;oui;110;oui;Données diffusables;non;Autres données;DEPARTEMENT;D083;R93;A23;D083;
2010;2010-11;Département;Var;UNIV;Universités;PU;Établissements publics;1;Masculin;4253;oui;976;oui;200;oui;Données diffusables;non;Autres données;DEPARTEMENT;D083;R93;A23;D083;
2016;2016-17;Département;Nièvre;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;276;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D058;R27;A07;D058;
2010;2010-11;Département;Vienne;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;2;Feminin;223;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D086;R75;A13;D086;
2016;2016-17;Département;Nord;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;2;Feminin;1254;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D059;R32;A09;D059;
2010;2010-11;Département;Haute-Vienne;UNIV;Universités;PU;Établissements publics;1;Masculin;6106;oui;669;oui;300;oui;Données diffusables;non;Autres données;DEPARTEMENT;D087;R75;A22;D087;
2010;2010-11;Département;Yonne;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;75;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D089;R27;A07;D089;
2010;2010-11;Département;Essonne;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;13459;oui;792;oui;589;oui;Données diffusables;non;Autres données;DEPARTEMENT;D091;R11;A25;D091;
2010;2010-11;Département;Hauts-de-Seine;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;2;Feminin;1204;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D092;R11;A25;D092;
2010;2010-11;Département;Hauts-de-Seine;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;2;Feminin;1743;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D092;R11;A25;D092;
2010;2010-11;Département;Hauts-de-Seine;ING_autres;Autres formations d'ingénieurs;PU;Établissements publics;2;Feminin;59;non;;oui;59;oui;Données diffusables;non;Autres données;DEPARTEMENT;D092;R11;A25;D092;
2016;2016-17;Département;Puy-de-Dôme;ING_autres;Autres formations d'ingénieurs;PU;Établissements publics;2;Feminin;444;non;;oui;444;oui;Données diffusables;non;Autres données;DEPARTEMENT;D063;R84;A06;D063;
2016;2016-17;Département;Pyrénées-Atlantiques;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;2644;non;;oui;903;oui;Données diffusables;non;Autres données;DEPARTEMENT;D064;R75;A04;D064;
2016;2016-17;Département;Hautes-Pyrénées;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;1;Masculin;124;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D065;R76;A16;D065;
2016;2016-17;Département;Pyrénées-Orientales;CPGE;Classes préparatoires aux grandes écoles (CPGE);PR;Établissements privés;1;Masculin;17;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D066;R76;A11;D066;
2010;2010-11;Département;Guadeloupe;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;2;Feminin;229;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D971;R01;A32;D971;
2011;2011-12;Département;Val-d'Oise;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;4229;non;;oui;1124;oui;Données diffusables;non;Autres données;DEPARTEMENT;D095;R11;A25;D095;
2009;2009-10;Unité urbaine;Alençon;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;70;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU00461;R28;;;UU00461
2009;2009-10;Commune;La Valette-du-Var;UNIV;Universités;PU;Établissements publics;1;Masculin;193;non;;oui;193;oui;Données diffusables;non;Autres données;COMMUNE;83144;R93;A23;D083;UU00757
2009;2009-10;Commune;Avignon;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;3273;oui;163;non;;oui;Données diffusables;non;Autres données;COMMUNE;84007;R93;A02;D084;UU00754
2009;2009-10;Commune;Bretignolles-sur-Mer;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;1;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;85035;R52;A17;D085;UU85203
2011;2011-12;Département;Guyane;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;916;oui;106;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D973;R03;A33;D973;
2009;2009-10;Commune;Saint-Georges-de-Montaigu;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;34;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;85217;R52;A17;D085;UU85302
2011;2011-12;Département;Polynésie Française;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;216;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D987;R00;A41;D987;
2009;2009-10;Commune;Saint-Laurent-sur-Sèvre;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;27;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;85238;R52;A17;D085;UU85117
2009;2009-10;Commune;Jaunay-Clan;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;3;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;86115;R75;A13;D086;UU86601
2009;2009-10;Commune;Isle;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;2;Feminin;403;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;87075;R75;A22;D087;UU87601
2011;2011-12;Pays;France;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;230462;non;;oui;9163;oui;Données diffusables;non;Autres données;PAYS;PAYS_100;;;;
2011;2011-12;Pays;France;UT;Universités de technologie (UT);PU;Établissements publics;1;Masculin;6743;non;;oui;4694;oui;Données diffusables;non;Autres données;PAYS;PAYS_100;;;;
2009;2009-10;Commune;Remiremont;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;5;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;88383;R44;A12;D088;UU88401
2011;2011-12;Région;Martinique;EC_autres;Autres écoles de spécialités diverses;PR;Établissements privés;2;Feminin;41;non;;non;;oui;Données diffusables;non;Autres données;REGION;R02;R02;;;
2009;2009-10;Commune;Belfort;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;178;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;90010;R27;A03;D090;UU00555
2009;2009-10;Commune;Dourdan;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;27;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;91200;R11;A25;D091;UU91302
2009;2009-10;Commune;Étiolles;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;556;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;91225;R11;A25;D091;UU00851
2009;2009-10;Commune;Évry;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;49;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;91228;R11;A25;D091;UU00851
2011;2011-12;Département;Meurthe-et-Moselle;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;1;Masculin;543;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D054;R44;A12;D054;
2009;2009-10;Commune;Gif-sur-Yvette;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;22;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;91272;R11;A25;D091;UU00851
2011;2011-12;Département;Morbihan;CPGE;Classes préparatoires aux grandes écoles (CPGE);PR;Établissements privés;1;Masculin;68;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D056;R53;A14;D056;
2009;2009-10;Commune;Savigny-sur-Orge;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;327;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;91589;R11;A25;D091;UU00851
2011;2011-12;Département;Nord;EC_JUR;Écoles juridiques et administratives;PU;Établissements publics;2;Feminin;109;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D059;R32;A09;D059;
2009;2009-10;Commune;Asnières-sur-Seine;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;1;Masculin;46;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;92004;R11;A25;D092;UU00851
2009;2009-10;Commune;Bois-Colombes;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;24;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;92009;R11;A25;D092;UU00851
2009;2009-10;Commune;Boulogne-Billancourt;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;2;Feminin;46;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;92012;R11;A25;D092;UU00851
2009;2009-10;Commune;Courbevoie;EC_ART;Écoles supérieures art et culture;PR;Établissements privés;1;Masculin;431;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;92026;R11;A25;D092;UU00851
2009;2009-10;Commune;Courbevoie;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;71;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;92026;R11;A25;D092;UU00851
2009;2009-10;Commune;Levallois-Perret;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;2;Feminin;208;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;92044;R11;A25;D092;UU00851
2009;2009-10;Commune;Levallois-Perret;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;52;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;92044;R11;A25;D092;UU00851
2009;2009-10;Commune;Levallois-Perret;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;88;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;92044;R11;A25;D092;UU00851
2011;2011-12;Département;Rhône;UNIV;Universités;PU;Établissements publics;2;Feminin;50031;oui;2057;oui;120;oui;Données diffusables;non;Autres données;DEPARTEMENT;D069;R84;A10;D069;
2009;2009-10;Commune;Neuilly-sur-Seine;CPGE;Classes préparatoires aux grandes écoles (CPGE);PR;Établissements privés;1;Masculin;134;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;92051;R11;A25;D092;UU00851
2011;2011-12;Département;Savoie;ING_autres;Autres formations d'ingénieurs;PU;Établissements publics;1;Masculin;19;non;;oui;19;oui;Données diffusables;non;Autres données;DEPARTEMENT;D073;R84;A08;D073;
2009;2009-10;Commune;Rueil-Malmaison;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;60;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;92063;R11;A25;D092;UU00851
2011;2011-12;Département;Haute-Savoie;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;771;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D074;R84;A08;D074;
2011;2011-12;Département;Paris;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;5736;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D075;R11;A01;D075;
2011;2011-12;Département;Seine-Maritime;ING_autres;Autres formations d'ingénieurs;PU;Établissements publics;1;Masculin;1050;non;;oui;1050;oui;Données diffusables;non;Autres données;DEPARTEMENT;D076;R28;A21;D076;
2011;2011-12;Département;Seine-Maritime;ING_autres;Autres formations d'ingénieurs;PR;Établissements privés;2;Feminin;561;non;;oui;561;oui;Données diffusables;non;Autres données;DEPARTEMENT;D076;R28;A21;D076;
2009;2009-10;Commune;Bagnolet;EC_ART;Écoles supérieures art et culture;PR;Établissements privés;1;Masculin;40;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;93006;R11;A24;D093;UU00851
2009;2009-10;Commune;Saint-Denis;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;2;Feminin;178;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;93066;R11;A24;D093;UU00851
2011;2011-12;Département;Somme;EC_ART;Écoles supérieures art et culture;PU;Établissements publics;2;Feminin;119;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D080;R32;A20;D080;
2009;2009-10;Commune;Cachan;EC_autres;Autres écoles de spécialités diverses;PR;Établissements privés;1;Masculin;68;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;94016;R11;A24;D094;UU00851
2009;2009-10;Commune;Créteil;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;218;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;94028;R11;A24;D094;UU00851
2011;2011-12;Département;Var;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;1;Masculin;101;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D083;R93;A23;D083;
2009;2009-10;Commune;Fontenay-sous-Bois;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;48;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;94033;R11;A24;D094;UU00851
2011;2011-12;Département;Vendée;EPEU;Etablissements d'enseignement universitaire privés;PR;Établissements privés;1;Masculin;392;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D085;R52;A17;D085;
2009;2009-10;Commune;Ivry-sur-Seine;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;668;non;;oui;16;oui;Données diffusables;non;Autres données;COMMUNE;94041;R11;A24;D094;UU00851
2011;2011-12;Département;Vienne;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;1;Masculin;156;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D086;R75;A13;D086;
2011;2011-12;Département;Vienne;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;556;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D086;R75;A13;D086;
2011;2011-12;Département;Vosges;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;1;Masculin;80;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D088;R44;A12;D088;
2011;2011-12;Département;Yonne;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;2;Feminin;393;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D089;R27;A07;D089;
2009;2009-10;Commune;Saint-Maurice;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;387;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;94069;R11;A24;D094;UU00851
2011;2011-12;Département;Territoire de Belfort;UT;Universités de technologie (UT);PU;Établissements publics;2;Feminin;334;non;;oui;206;oui;Données diffusables;non;Autres données;DEPARTEMENT;D090;R27;A03;D090;
2011;2011-12;Unité urbaine;Saint-Jean-d'Angély;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;21;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU17207;R75;;;UU17207
2009;2009-10;Commune;Beaumont-sur-Oise;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;171;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;95052;R11;A25;D095;UU00459
