rentree;rentree_universitaire;niveau_geographique;geo_nom;regroupement;rgp_formations_ou_etablissements;secteur;secteur_de_l_etablissement;sexe;sexe_de_l_etudiant;effectif;a_des_effectifs_dut;effectif_dut;a_des_effectifs_ing;effectif_ing;diffusable;donnees_diffusables;secret;donnees_soumises_au_secret_stat;niveau_geo;geo_id;reg_id;aca_id;dep_id;uucr_id
2017;2017-18;Commune;Montargis;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;1;Masculin;22;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;45208;R24;A18;D045;UU45501
2014;2014-15;Région;Occitanie;CPGE;Classes préparatoires aux grandes écoles (CPGE);PR;Établissements privés;1;Masculin;858;non;;non;;oui;Données diffusables;non;Autres données;REGION;R76;R76;;;
2017;2017-18;Commune;Dole;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;2;Feminin;175;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;39198;R27;A03;D039;UU39402
2014;2014-15;Région;Auvergne-Rhône-Alpes;ESPE;ESPE;PU;Établissements publics;2;Feminin;5129;non;;non;;oui;Données diffusables;non;Autres données;REGION;R84;R84;;;
2014;2014-15;Région;Auvergne-Rhône-Alpes;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;8802;non;;non;;oui;Données diffusables;non;Autres données;REGION;R84;R84;;;
2017;2017-18;Commune;Lille;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;2;Feminin;91;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;59350;R32;A09;D059;UU59702
2017;2017-18;Commune;Lille;EPEU;Etablissements d'enseignement universitaire privés;PR;Établissements privés;2;Feminin;4657;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;59350;R32;A09;D059;UU59702
2017;2017-18;Commune;Saint-Claude;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;30;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;39478;R27;A03;D039;UU39302
2014;2014-15;Unité urbaine;Cognac;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;50;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU16401;R75;;;UU16401
2017;2017-18;Commune;La Madeleine;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;1;Masculin;59;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;59368;R32;A09;D059;UU59702
2017;2017-18;Commune;Roubaix;CPGE;Classes préparatoires aux grandes écoles (CPGE);PR;Établissements privés;1;Masculin;48;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;59512;R32;A09;D059;UU59702
2017;2017-18;Commune;Roubaix;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;1;Masculin;23;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;59512;R32;A09;D059;UU59702
2017;2017-18;Commune;Nandax;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;34;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;42152;R84;A10;D042;CR42152
2014;2014-15;Unité urbaine;La Rochelle;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;4273;oui;625;oui;18;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU17601;R75;;;UU17601
2017;2017-18;Commune;Wasquehal;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;11;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;59646;R32;A09;D059;UU59702
2017;2017-18;Commune;Creil;UNIV;Universités;PU;Établissements publics;2;Feminin;187;oui;142;non;;oui;Données diffusables;non;Autres données;COMMUNE;60175;R32;A20;D060;UU60601
2014;2014-15;Unité urbaine;Bourges;EC_ART;Écoles supérieures art et culture;PU;Établissements publics;2;Feminin;144;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU18501;R24;;;UU18501
2017;2017-18;Commune;Méru;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;17;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;60395;R32;A20;D060;UU60302
2014;2014-15;Unité urbaine;Tulle;UNIV;Universités;PU;Établissements publics;2;Feminin;46;oui;38;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU19401;R75;;;UU19401
2017;2017-18;Commune;Saint-Étienne;ESPE;ESPE;PU;Établissements publics;1;Masculin;214;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;42218;R84;A10;D042;UU00753
2017;2017-18;Commune;Saint-Genest-Lerpt;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;2;Feminin;31;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;42223;R84;A10;D042;UU00753
2017;2017-18;Commune;Argentan;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;28;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;61006;R28;A05;D061;UU61302
2017;2017-18;Commune;Damigny;ING_autres;Autres formations d'ingénieurs;PR;Établissements privés;2;Feminin;29;non;;oui;29;oui;Données diffusables;non;Autres données;COMMUNE;61143;R28;A05;D061;UU00461
2017;2017-18;Commune;Fontannes;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;28;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;43096;R84;A06;D043;CR43096
2017;2017-18;Commune;Flers;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;76;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;61169;R28;A05;D061;UU61401
2014;2014-15;Unité urbaine;Lesneven;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;1;Masculin;47;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU29303;R53;;;UU29303
2017;2017-18;Commune;Neufchâtel-en-Bray;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;15;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;76462;R28;A21;D076;UU76203
2014;2014-15;Unité urbaine;Brest;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;1360;non;;oui;40;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU29701;R53;;;UU29701
2014;2014-15;Unité urbaine;La Grand-Combe;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;37;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU30213;R76;;;UU30213
